,market,time_kst,open,high,low,close,volume_krw,volume_market
18405,KRW-BTC,2023-05-08T22:00:00,37250000.0,37505000.0,37211000.0,37335000.0,8724459245.68976,233.49932846
18406,KRW-BTC,2023-05-08T23:00:00,37335000.0,37521000.0,37203000.0,37510000.0,8475540535.58923,227.00408532
18407,KRW-BTC,2023-05-09T00:00:00,37510000.0,37617000.0,37400000.0,37432000.0,5406769726.5896,144.24532084
18408,KRW-BTC,2023-05-09T01:00:00,37432000.0,37520000.0,37395000.0,37506000.0,2188475149.7817,58.42705655
18409,KRW-BTC,2023-05-09T02:00:00,37481000.0,37548000.0,37227000.0,37227000.0,3328900799.43095,88.95295054
18410,KRW-BTC,2023-05-09T03:00:00,37227000.0,37300000.0,37000000.0,37009000.0,17060999668.2572,459.52318463
18411,KRW-BTC,2023-05-09T04:00:00,37009000.0,37135000.0,36900000.0,36941000.0,10252432974.10795,277.13601092
18412,KRW-BTC,2023-05-09T05:00:00,36942000.0,37204000.0,36822000.0,37200000.0,6390252122.24447,172.65059467
18413,KRW-BTC,2023-05-09T06:00:00,37203000.0,37274000.0,37000000.0,37120000.0,6095282319.07227,164.36310574
18414,KRW-BTC,2023-05-09T07:00:00,37120000.0,37322000.0,37112000.0,37322000.0,4444320694.21198,119.37634589
18415,KRW-BTC,2023-05-09T08:00:00,37322000.0,37326000.0,37238000.0,37255000.0,4911706344.81154,131.76477812
18416,KRW-BTC,2023-05-09T09:00:00,37260000.0,37264000.0,37040000.0,37043000.0,9462653105.04645,254.81095883
18417,KRW-BTC,2023-05-09T10:00:00,37043000.0,37264000.0,37020000.0,37222000.0,9027313089.58767,243.01085029
18418,KRW-BTC,2023-05-09T11:00:00,37248000.0,37259000.0,37100000.0,37141000.0,4787133582.46792,128.8234594
18419,KRW-BTC,2023-05-09T12:00:00,37137000.0,37144000.0,37029000.0,37086000.0,3742474831.12235,100.9774844
18420,KRW-BTC,2023-05-09T13:00:00,37084000.0,37088000.0,37000000.0,37001000.0,5615382793.45454,151.66211344
18421,KRW-BTC,2023-05-09T14:00:00,37002000.0,37035000.0,36900000.0,36902000.0,8668033186.5463,234.56727167
18422,KRW-BTC,2023-05-09T15:00:00,36919000.0,37052000.0,36822000.0,37019000.0,9226086738.97897,250.08185415
18423,KRW-BTC,2023-05-09T16:00:00,37018000.0,37196000.0,36977000.0,37196000.0,5621028026.1573,151.62277551
18424,KRW-BTC,2023-05-09T17:00:00,37196000.0,37200000.0,37043000.0,37061000.0,4270099994.41625,115.09293934
18425,KRW-BTC,2023-05-09T18:00:00,37061000.0,37156000.0,37028000.0,37143000.0,5160272603.37644,139.19315534
18426,KRW-BTC,2023-05-09T19:00:00,37143000.0,37247000.0,37073000.0,37170000.0,5185059642.08119,139.53723128
18427,KRW-BTC,2023-05-09T20:00:00,37177000.0,37428000.0,37109000.0,37367000.0,9532735590.65191,255.76404571
18428,KRW-BTC,2023-05-09T21:00:00,37394000.0,37544000.0,37311000.0,37383000.0,11458620366.25764,306.04673084
18429,KRW-BTC,2023-05-09T22:00:00,37383000.0,37493000.0,37083000.0,37153000.0,9212153474.34782,246.95752528
18430,KRW-BTC,2023-05-09T23:00:00,37153000.0,37242000.0,36937000.0,37153000.0,9149340002.71946,246.92461915
18431,KRW-BTC,2023-05-10T00:00:00,37150000.0,37224000.0,36938000.0,36980000.0,4960650719.15405,133.74742541
18432,KRW-BTC,2023-05-10T01:00:00,36979000.0,37300000.0,36943000.0,37300000.0,4610918391.5457,124.43322584
18433,KRW-BTC,2023-05-10T02:00:00,37300000.0,37359000.0,37088000.0,37118000.0,3146312186.89935,84.56044246
18434,KRW-BTC,2023-05-10T03:00:00,37166000.0,37232000.0,37021000.0,37078000.0,2438718908.50752,65.68325839
18435,KRW-BTC,2023-05-10T04:00:00,37118000.0,37285000.0,37021000.0,37280000.0,941830756.64734,25.3591424
18436,KRW-BTC,2023-05-10T05:00:00,37285000.0,37348000.0,37200000.0,37234000.0,2234519462.51844,59.96492375
18437,KRW-BTC,2023-05-10T06:00:00,37234000.0,37269000.0,37180000.0,37189000.0,1889649088.09665,50.7915193
18438,KRW-BTC,2023-05-10T07:00:00,37189000.0,37209000.0,37100000.0,37101000.0,2712232607.34324,73.02708858
18439,KRW-BTC,2023-05-10T08:00:00,37102000.0,37155000.0,37068000.0,37150000.0,3547211101.90509,95.57431969
18440,KRW-BTC,2023-05-10T09:00:00,37150000.0,37363000.0,37111000.0,37278000.0,5743463700.09955,154.22649594
18441,KRW-BTC,2023-05-10T10:00:00,37278000.0,37403000.0,37215000.0,37258000.0,4484655151.963,120.26617535
18442,KRW-BTC,2023-05-10T11:00:00,37258000.0,37258000.0,37146000.0,37171000.0,3385492462.85764,91.02052008
18443,KRW-BTC,2023-05-10T12:00:00,37171000.0,37286000.0,37160000.0,37219000.0,3387984888.83886,91.00412975
18444,KRW-BTC,2023-05-10T13:00:00,37219000.0,37220000.0,37151000.0,37191000.0,2284038793.76285,61.42069439
18445,KRW-BTC,2023-05-10T14:00:00,37178000.0,37210000.0,37119000.0,37147000.0,3113161847.86455,83.77387819
18446,KRW-BTC,2023-05-10T15:00:00,37182000.0,37183000.0,37047000.0,37091000.0,3730389087.45244,100.56942314
18447,KRW-BTC,2023-05-10T16:00:00,37091000.0,37100000.0,36961000.0,36999000.0,4750096618.84044,128.35516891
18448,KRW-BTC,2023-05-10T17:00:00,36999000.0,37061000.0,36929000.0,37031000.0,3416469330.15657,92.32775851
18449,KRW-BTC,2023-05-10T18:00:00,37031000.0,37101000.0,36999000.0,37038000.0,2934348307.49971,79.23754893
18450,KRW-BTC,2023-05-10T19:00:00,37083000.0,37101000.0,37036000.0,37090000.0,3544436295.51717,95.59998097
18451,KRW-BTC,2023-05-10T20:00:00,37090000.0,37285000.0,37087000.0,37241000.0,4365064680.69634,117.37780052
18452,KRW-BTC,2023-05-10T21:00:00,37241000.0,37805000.0,37205000.0,37805000.0,29739542917.48946,790.97943265
18453,KRW-BTC,2023-05-10T22:00:00,37805000.0,37995000.0,37575000.0,37759000.0,19687838958.41298,520.93313522
18454,KRW-BTC,2023-05-10T23:00:00,37759000.0,37888000.0,37640000.0,37661000.0,7725342649.7973,204.40366713
18455,KRW-BTC,2023-05-11T00:00:00,37661000.0,37811000.0,37647000.0,37778000.0,3627960469.29621,96.13194331
18456,KRW-BTC,2023-05-11T01:00:00,37778000.0,37959000.0,37751000.0,37822000.0,3310523933.97787,87.43005896
18457,KRW-BTC,2023-05-11T02:00:00,37839000.0,37880000.0,36580000.0,37054000.0,27313845391.83874,738.6262493
18458,KRW-BTC,2023-05-11T03:00:00,37054000.0,37120000.0,36789000.0,36830000.0,5519172789.33876,149.50148478
18459,KRW-BTC,2023-05-11T04:00:00,36830000.0,37282000.0,36818000.0,37218000.0,6329924104.01031,170.36393796
18460,KRW-BTC,2023-05-11T05:00:00,37221000.0,37570000.0,37155000.0,37354000.0,3604462045.23616,96.47497932
18461,KRW-BTC,2023-05-11T06:00:00,37354000.0,37354000.0,36722000.0,36997000.0,8624550989.39042,233.28997956
18462,KRW-BTC,2023-05-11T07:00:00,36992000.0,37192000.0,36962000.0,37156000.0,4246477412.84972,114.59016221
18463,KRW-BTC,2023-05-11T08:00:00,37156000.0,37222000.0,37060000.0,37071000.0,3984404292.07713,107.37827479
18464,KRW-BTC,2023-05-11T09:00:00,37072000.0,37093000.0,36851000.0,36971000.0,8160786015.69554,220.76826667
18465,KRW-BTC,2023-05-11T10:00:00,36973000.0,37005000.0,36900000.0,36947000.0,4671814082.77247,126.41477344
18466,KRW-BTC,2023-05-11T11:00:00,36948000.0,36998000.0,36901000.0,36925000.0,4413383039.29095,119.42810771
18467,KRW-BTC,2023-05-11T12:00:00,36937000.0,36937000.0,36800000.0,36876000.0,6638301187.89236,180.14848193
18468,KRW-BTC,2023-05-11T13:00:00,36876000.0,36968000.0,36862000.0,36920000.0,5360476623.83781,145.22698127
18469,KRW-BTC,2023-05-11T14:00:00,36946000.0,36969000.0,36862000.0,36962000.0,4250469512.77593,115.19011215
18470,KRW-BTC,2023-05-11T15:00:00,36961000.0,37030000.0,36895000.0,37028000.0,4304239330.27863,116.46544504
18471,KRW-BTC,2023-05-11T16:00:00,37000000.0,37030000.0,36930000.0,36948000.0,3809345527.59261,102.98671332
18472,KRW-BTC,2023-05-11T17:00:00,36949000.0,36980000.0,36839000.0,36952000.0,5507985701.45916,149.20576676
18473,KRW-BTC,2023-05-11T18:00:00,36952000.0,37001000.0,36903000.0,36971000.0,3058997479.92451,82.81410711
18474,KRW-BTC,2023-05-11T19:00:00,36987000.0,37034000.0,36965000.0,37003000.0,3704479746.62157,100.11074443
18475,KRW-BTC,2023-05-11T20:00:00,37025000.0,37050000.0,36908000.0,36909000.0,3611127007.987,97.69830805
18476,KRW-BTC,2023-05-11T21:00:00,36917000.0,37232000.0,36870000.0,36961000.0,10559816473.31455,285.04453788
18477,KRW-BTC,2023-05-11T22:00:00,36993000.0,37080000.0,36701000.0,36771000.0,8692366502.88469,235.58826695
18478,KRW-BTC,2023-05-11T23:00:00,36771000.0,36933000.0,36536000.0,36660000.0,13386816752.87192,364.75062693
18479,KRW-BTC,2023-05-12T00:00:00,36659000.0,36717000.0,36559000.0,36676000.0,6330982380.85287,172.73452361
18480,KRW-BTC,2023-05-12T01:00:00,36687000.0,36750000.0,36618000.0,36672000.0,2089488846.51162,56.95598622
18481,KRW-BTC,2023-05-12T02:00:00,36670000.0,36736000.0,36372000.0,36554000.0,9422394469.92126,258.05128061
18482,KRW-BTC,2023-05-12T03:00:00,36554000.0,36666000.0,36450000.0,36623000.0,2296005986.47892,62.79885296
18483,KRW-BTC,2023-05-12T04:00:00,36623000.0,36741000.0,36372000.0,36495000.0,2631067697.53837,72.06891193
18484,KRW-BTC,2023-05-12T05:00:00,36512000.0,36650000.0,36417000.0,36614000.0,2309080427.91413,63.23523429
18485,KRW-BTC,2023-05-12T06:00:00,36614000.0,36651000.0,36500000.0,36500000.0,2702317626.91477,73.8657079
18486,KRW-BTC,2023-05-12T07:00:00,36512000.0,36580000.0,36401000.0,36404000.0,4352799134.40045,119.30086946
18487,KRW-BTC,2023-05-12T08:00:00,36404000.0,36500000.0,36260000.0,36411000.0,9076084676.15286,249.53877065
18488,KRW-BTC,2023-05-12T09:00:00,36413000.0,36554000.0,36281000.0,36520000.0,8627325321.32581,237.14134309
18489,KRW-BTC,2023-05-12T10:00:00,36523000.0,36552000.0,36339000.0,36340000.0,7288877768.45887,200.12941589
18490,KRW-BTC,2023-05-12T11:00:00,36340000.0,36379000.0,36031000.0,36092000.0,9350389019.45503,258.28405859
18491,KRW-BTC,2023-05-12T12:00:00,36089000.0,36164000.0,35937000.0,35952000.0,17053623555.13056,473.3045347
18492,KRW-BTC,2023-05-12T13:00:00,35951000.0,36101000.0,35881000.0,35960000.0,11573822850.64402,321.44802364
18493,KRW-BTC,2023-05-12T14:00:00,35960000.0,36000000.0,35470000.0,35534000.0,21147976466.71654,592.25324863
18494,KRW-BTC,2023-05-12T15:00:00,35538000.0,35538000.0,35330000.0,35531000.0,18541166304.53572,523.30627702
18495,KRW-BTC,2023-05-12T16:00:00,35531000.0,35645000.0,35500000.0,35643000.0,9817893504.00255,275.91450882
18496,KRW-BTC,2023-05-12T17:00:00,35643000.0,35788000.0,35559000.0,35602000.0,8432031204.73058,236.42955997
18497,KRW-BTC,2023-05-12T18:00:00,35602000.0,35760000.0,35560000.0,35701000.0,7087678970.66401,198.8703282
18498,KRW-BTC,2023-05-12T19:00:00,35703000.0,35800000.0,35670000.0,35694000.0,4635750823.67402,129.72209362
18499,KRW-BTC,2023-05-12T20:00:00,35694000.0,35803000.0,35666000.0,35682000.0,4018740335.06276,112.49368642
18500,KRW-BTC,2023-05-12T21:00:00,35682000.0,35850000.0,35610000.0,35779000.0,6901029362.75265,193.09062687
18501,KRW-BTC,2023-05-12T22:00:00,35780000.0,35921000.0,35689000.0,35843000.0,6462402300.87206,180.52424374
18502,KRW-BTC,2023-05-12T23:00:00,35824000.0,36083000.0,35688000.0,35720000.0,6723000164.72097,187.49693934
18503,KRW-BTC,2023-05-13T00:00:00,35725000.0,35834000.0,35680000.0,35770000.0,4580465065.68901,128.05898623
18504,KRW-BTC,2023-05-13T01:00:00,35789000.0,35866000.0,35700000.0,35749000.0,2614698709.10006,73.11195599
18505,KRW-BTC,2023-05-13T02:00:00,35749000.0,35854000.0,35700000.0,35737000.0,2436793449.87124,68.14298174
18506,KRW-BTC,2023-05-13T03:00:00,35737000.0,35781000.0,35712000.0,35745000.0,811259326.29094,22.69059804
18507,KRW-BTC,2023-05-13T04:00:00,35743000.0,36032000.0,35262000.0,36000000.0,9850837756.59678,277.07238337
18508,KRW-BTC,2023-05-13T05:00:00,35996000.0,36016000.0,35834000.0,35928000.0,3182134642.66418,88.59842723
18509,KRW-BTC,2023-05-13T06:00:00,35929000.0,36429000.0,35928000.0,36400000.0,11258970998.46082,310.36625649
18510,KRW-BTC,2023-05-13T07:00:00,36400000.0,36534000.0,36179000.0,36230000.0,8335492797.92792,229.15200878
18511,KRW-BTC,2023-05-13T08:00:00,36229000.0,36372000.0,36160000.0,36341000.0,5845997083.63959,161.23719653
18512,KRW-BTC,2023-05-13T09:00:00,36341000.0,36374000.0,36143000.0,36361000.0,6900605450.23386,190.3525977
18513,KRW-BTC,2023-05-13T10:00:00,36360000.0,36630000.0,36310000.0,36439000.0,9974029035.53373,273.38229531
18514,KRW-BTC,2023-05-13T11:00:00,36447000.0,36448000.0,36333000.0,36399000.0,3659822224.82279,100.59635915
18515,KRW-BTC,2023-05-13T12:00:00,36399000.0,36459000.0,36351000.0,36425000.0,2560831519.70144,70.36792436
18516,KRW-BTC,2023-05-13T13:00:00,36426000.0,36500000.0,36361000.0,36423000.0,3306264394.43167,90.74105261
18517,KRW-BTC,2023-05-13T14:00:00,36412000.0,36470000.0,36272000.0,36275000.0,3330576959.40809,91.57005128
18518,KRW-BTC,2023-05-13T15:00:00,36275000.0,36304000.0,36201000.0,36222000.0,2366416797.60156,65.30025876
18519,KRW-BTC,2023-05-13T16:00:00,36222000.0,36360000.0,36188000.0,36282000.0,2897645540.89167,79.91602223
18520,KRW-BTC,2023-05-13T17:00:00,36300000.0,36384000.0,36281000.0,36357000.0,1893748256.04878,52.11927077
18521,KRW-BTC,2023-05-13T18:00:00,36358000.0,36386000.0,36325000.0,36374000.0,1640080513.44546,45.11531369
18522,KRW-BTC,2023-05-13T19:00:00,36375000.0,36409000.0,36284000.0,36391000.0,1835421202.89882,50.50320755
18523,KRW-BTC,2023-05-13T20:00:00,36391000.0,36450000.0,36358000.0,36405000.0,2796377593.25151,76.79477822
18524,KRW-BTC,2023-05-13T21:00:00,36405000.0,36500000.0,36388000.0,36429000.0,3336216288.20773,91.54884202
18525,KRW-BTC,2023-05-13T22:00:00,36414000.0,36490000.0,36375000.0,36379000.0,3115936457.63488,85.55500063
18526,KRW-BTC,2023-05-13T23:00:00,36409000.0,36418000.0,36283000.0,36310000.0,5154497058.92388,141.88702716
18527,KRW-BTC,2023-05-14T00:00:00,36309000.0,36407000.0,36292000.0,36405000.0,1161689528.25251,31.96041336
18528,KRW-BTC,2023-05-14T01:00:00,36405000.0,36447000.0,36380000.0,36429000.0,1402702598.09541,38.52478109
18529,KRW-BTC,2023-05-14T02:00:00,36429000.0,36460000.0,36405000.0,36424000.0,783454045.60664,21.50066424
18530,KRW-BTC,2023-05-14T03:00:00,36424000.0,36662000.0,36349000.0,36389000.0,2485885957.01544,68.12139363
18531,KRW-BTC,2023-05-14T04:00:00,36374000.0,36568000.0,36350000.0,36449000.0,1264154194.27482,34.68580862
18532,KRW-BTC,2023-05-14T05:00:00,36447000.0,36500000.0,36432000.0,36500000.0,911605118.04478,25.00112325
18533,KRW-BTC,2023-05-14T06:00:00,36500000.0,36560000.0,36461000.0,36490000.0,1557927002.44907,42.66733178
18534,KRW-BTC,2023-05-14T07:00:00,36490000.0,36550000.0,36456000.0,36538000.0,1269797582.63756,34.78477507
18535,KRW-BTC,2023-05-14T08:00:00,36544000.0,36551000.0,36373000.0,36374000.0,2373448509.8567,65.09917232
18536,KRW-BTC,2023-05-14T09:00:00,36382000.0,36438000.0,36193000.0,36352000.0,5143812896.68583,141.54929643
18537,KRW-BTC,2023-05-14T10:00:00,36352000.0,36352000.0,36208000.0,36308000.0,3390419183.97425,93.47043321
18538,KRW-BTC,2023-05-14T11:00:00,36308000.0,36412000.0,36278000.0,36406000.0,2508197730.38405,69.02538327
18539,KRW-BTC,2023-05-14T12:00:00,36406000.0,36435000.0,36332000.0,36424000.0,1669236332.00878,45.87554355
18540,KRW-BTC,2023-05-14T13:00:00,36431000.0,36459000.0,36360000.0,36375000.0,2284785933.99365,62.73464056
18541,KRW-BTC,2023-05-14T14:00:00,36375000.0,36415000.0,36363000.0,36373000.0,1080717045.88915,29.70412477
18542,KRW-BTC,2023-05-14T15:00:00,36384000.0,36462000.0,36370000.0,36433000.0,1787449536.05104,49.08329359
18543,KRW-BTC,2023-05-14T16:00:00,36433000.0,36434000.0,36369000.0,36395000.0,1354163137.6553,37.20190394
18544,KRW-BTC,2023-05-14T17:00:00,36395000.0,36433000.0,36363000.0,36398000.0,1355746444.06367,37.24842619
18545,KRW-BTC,2023-05-14T18:00:00,36398000.0,36436000.0,36379000.0,36425000.0,2511129551.30317,68.97568447
18546,KRW-BTC,2023-05-14T19:00:00,36425000.0,36436000.0,36364000.0,36364000.0,2559021815.76065,70.28795476
18547,KRW-BTC,2023-05-14T20:00:00,36363000.0,36396000.0,36289000.0,36329000.0,2797813474.6331,77.00616743
18548,KRW-BTC,2023-05-14T21:00:00,36329000.0,36419000.0,36249000.0,36417000.0,3571978877.26107,98.37096549
18549,KRW-BTC,2023-05-14T22:00:00,36410000.0,36489000.0,36342000.0,36453000.0,3874701169.52233,106.40468637
18550,KRW-BTC,2023-05-14T23:00:00,36485000.0,36520000.0,36372000.0,36513000.0,4411316060.87267,121.07978206
18551,KRW-BTC,2023-05-15T00:00:00,36513000.0,36800000.0,36511000.0,36643000.0,7978919326.42056,217.71291181
18552,KRW-BTC,2023-05-15T01:00:00,36646000.0,36740000.0,36495000.0,36532000.0,2702515913.62054,73.77331273
18553,KRW-BTC,2023-05-15T02:00:00,36532000.0,36582000.0,36421000.0,36533000.0,1222831013.96342,33.50885703
18554,KRW-BTC,2023-05-15T03:00:00,36533000.0,36533000.0,36438000.0,36500000.0,868857893.26773,23.81439886
18555,KRW-BTC,2023-05-15T04:00:00,36500000.0,36522000.0,36411000.0,36515000.0,587120972.08254,16.10201928
18556,KRW-BTC,2023-05-15T05:00:00,36514000.0,36565000.0,36438000.0,36554000.0,767621549.70853,21.0242368
18557,KRW-BTC,2023-05-15T06:00:00,36554000.0,36600000.0,36453000.0,36459000.0,1406242156.37033,38.50503387
18558,KRW-BTC,2023-05-15T07:00:00,36460000.0,36555000.0,36445000.0,36491000.0,1648868486.85074,45.18819009
18559,KRW-BTC,2023-05-15T08:00:00,36491000.0,36491000.0,36415000.0,36415000.0,2243038723.61555,61.56108415
18560,KRW-BTC,2023-05-15T09:00:00,36420000.0,36442000.0,36204000.0,36278000.0,8470628203.72507,233.35924735
18561,KRW-BTC,2023-05-15T10:00:00,36287000.0,36810000.0,36278000.0,36731000.0,9698695722.33067,265.07349712
18562,KRW-BTC,2023-05-15T11:00:00,36751000.0,36775000.0,36604000.0,36671000.0,5705952559.73215,155.56819924
18563,KRW-BTC,2023-05-15T12:00:00,36681000.0,36757000.0,36643000.0,36739000.0,4228593385.68033,115.21972062
18564,KRW-BTC,2023-05-15T13:00:00,36739000.0,36779000.0,36648000.0,36739000.0,4007663755.32047,109.22035343
18565,KRW-BTC,2023-05-15T14:00:00,36739000.0,36850000.0,36663000.0,36807000.0,5994167542.10211,163.06921674
18566,KRW-BTC,2023-05-15T15:00:00,36819000.0,37044000.0,36807000.0,36988000.0,9744422512.98085,263.70558366
18567,KRW-BTC,2023-05-15T16:00:00,36988000.0,37057000.0,36945000.0,36947000.0,6254521584.6013,169.04637061
18568,KRW-BTC,2023-05-15T17:00:00,36947000.0,37000000.0,36906000.0,36923000.0,3787143768.11294,102.50855832
18569,KRW-BTC,2023-05-15T18:00:00,36923000.0,37013000.0,36845000.0,36911000.0,3539518492.96028,95.86793634
18570,KRW-BTC,2023-05-15T19:00:00,36911000.0,36966000.0,36870000.0,36944000.0,2074678704.18866,56.20233865
18571,KRW-BTC,2023-05-15T20:00:00,36966000.0,37007000.0,36816000.0,36843000.0,3610120703.33309,97.80341579
18572,KRW-BTC,2023-05-15T21:00:00,36844000.0,36951000.0,36836000.0,36919000.0,2207534219.11413,59.82483338
18573,KRW-BTC,2023-05-15T22:00:00,36917000.0,37007000.0,36908000.0,36911000.0,3164665817.51096,85.61385514
18574,KRW-BTC,2023-05-15T23:00:00,36911000.0,37100000.0,36816000.0,36977000.0,6078124094.56617,164.65363304
18575,KRW-BTC,2023-05-16T00:00:00,36975000.0,37006000.0,36912000.0,36948000.0,1988345182.59704,53.78411571
18576,KRW-BTC,2023-05-16T01:00:00,36948000.0,37125000.0,36925000.0,37029000.0,3148743858.25402,85.06145927
18577,KRW-BTC,2023-05-16T02:00:00,37029000.0,37200000.0,36964000.0,37045000.0,3354686769.00592,90.34746053
18578,KRW-BTC,2023-05-16T03:00:00,37045000.0,37075000.0,36937000.0,37024000.0,809216017.03772,21.86309964
18579,KRW-BTC,2023-05-16T04:00:00,37024000.0,37024000.0,36859000.0,36916000.0,995479302.04258,26.9611517
18580,KRW-BTC,2023-05-16T05:00:00,36947000.0,36947000.0,36884000.0,36891000.0,835955212.38969,22.65145441
18581,KRW-BTC,2023-05-16T06:00:00,36910000.0,36910000.0,36859000.0,36876000.0,1717907017.9069,46.580725
18582,KRW-BTC,2023-05-16T07:00:00,36876000.0,36899000.0,36756000.0,36812000.0,2551001747.56705,69.25880555
18583,KRW-BTC,2023-05-16T08:00:00,36811000.0,36822000.0,36590000.0,36632000.0,4332396642.05115,118.02080134
18584,KRW-BTC,2023-05-16T09:00:00,36642000.0,36795000.0,36606000.0,36700000.0,5214226436.34131,142.11765692
18585,KRW-BTC,2023-05-16T10:00:00,36700000.0,36790000.0,36335000.0,36490000.0,10844186291.74271,297.19922292
18586,KRW-BTC,2023-05-16T11:00:00,36490000.0,36541000.0,36416000.0,36525000.0,5191397620.15623,142.33836606
18587,KRW-BTC,2023-05-16T12:00:00,36525000.0,36589000.0,36480000.0,36514000.0,4597505514.37673,125.8898251
18588,KRW-BTC,2023-05-16T13:00:00,36514000.0,36552000.0,36462000.0,36527000.0,2649429195.66718,72.59991004
18589,KRW-BTC,2023-05-16T14:00:00,36527000.0,36545000.0,36460000.0,36516000.0,2287109733.2986,62.64229452
18590,KRW-BTC,2023-05-16T15:00:00,36516000.0,36520000.0,36430000.0,36487000.0,1937206795.80587,53.10276982
18591,KRW-BTC,2023-05-16T16:00:00,36490000.0,36724000.0,36487000.0,36701000.0,4045753414.81296,110.39825349
18592,KRW-BTC,2023-05-16T17:00:00,36701000.0,36768000.0,36600000.0,36694000.0,3851610767.86025,105.00969663
18593,KRW-BTC,2023-05-16T18:00:00,36694000.0,36696000.0,36527000.0,36530000.0,2552339988.97064,69.70960866
18594,KRW-BTC,2023-05-16T19:00:00,36535000.0,36588000.0,36420000.0,36480000.0,3730985306.41162,102.26098799
18595,KRW-BTC,2023-05-16T20:00:00,36494000.0,36622000.0,36465000.0,36550000.0,2231130180.44058,61.043767
18596,KRW-BTC,2023-05-16T21:00:00,36551000.0,36653000.0,36465000.0,36528000.0,3879758160.66789,106.12733386
18597,KRW-BTC,2023-05-16T22:00:00,36527000.0,36582000.0,36452000.0,36473000.0,3017764648.55205,82.66894195
18598,KRW-BTC,2023-05-16T23:00:00,36473000.0,36541000.0,36378000.0,36454000.0,4509929142.12241,123.7413093
18599,KRW-BTC,2023-05-17T00:00:00,36442000.0,36590000.0,36442000.0,36499000.0,1541744476.57678,42.24404952
18600,KRW-BTC,2023-05-17T01:00:00,36500000.0,36642000.0,36446000.0,36527000.0,1208279259.51455,33.07810914
18601,KRW-BTC,2023-05-17T02:00:00,36527000.0,36578000.0,36441000.0,36571000.0,1035453909.33299,28.35745868
18602,KRW-BTC,2023-05-17T03:00:00,36571000.0,36600000.0,36452000.0,36507000.0,708714754.45541,19.41371693
18603,KRW-BTC,2023-05-17T04:00:00,36507000.0,36517000.0,36344000.0,36421000.0,1338590979.6848,36.74495002
18604,KRW-BTC,2023-05-17T05:00:00,36419000.0,36449000.0,36357000.0,36425000.0,704167413.26628,19.3372818
18605,KRW-BTC,2023-05-17T06:00:00,36425000.0,36492000.0,36381000.0,36429000.0,3056728134.35838,83.90553446
18606,KRW-BTC,2023-05-17T07:00:00,36430000.0,36458000.0,36385000.0,36402000.0,2702894476.54889,74.21806958
18607,KRW-BTC,2023-05-17T08:00:00,36402000.0,36452000.0,36381000.0,36421000.0,3539054894.16507,97.18985067
18608,KRW-BTC,2023-05-17T09:00:00,36419000.0,36629000.0,36400000.0,36560000.0,6137857246.81728,168.2612722
18609,KRW-BTC,2023-05-17T10:00:00,36560000.0,36700000.0,36454000.0,36551000.0,6244662872.54266,170.77269951
18610,KRW-BTC,2023-05-17T11:00:00,36590000.0,36590000.0,36447000.0,36460000.0,4181669443.2684,114.50473839
18611,KRW-BTC,2023-05-17T12:00:00,36460000.0,36564000.0,36428000.0,36430000.0,4029909553.53346,110.45055998
18612,KRW-BTC,2023-05-17T13:00:00,36430000.0,36496000.0,36423000.0,36448000.0,2772024137.43185,76.04273256
18613,KRW-BTC,2023-05-17T14:00:00,36477000.0,36477000.0,36346000.0,36350000.0,5549408816.30027,152.45729746
18614,KRW-BTC,2023-05-17T15:00:00,36350000.0,36414000.0,36296000.0,36368000.0,5163120297.02008,142.09883824
18615,KRW-BTC,2023-05-17T16:00:00,36369000.0,36419000.0,36201000.0,36244000.0,4036604574.42338,111.21885031
18616,KRW-BTC,2023-05-17T17:00:00,36245000.0,36247000.0,36102000.0,36152000.0,7028953529.82031,194.3066989
18617,KRW-BTC,2023-05-17T18:00:00,36151000.0,36279000.0,36118000.0,36271000.0,5572946535.45389,154.03521277
18618,KRW-BTC,2023-05-17T19:00:00,36279000.0,36310000.0,36180000.0,36247000.0,2828030625.83027,78.02665575
18619,KRW-BTC,2023-05-17T20:00:00,36247000.0,36279000.0,35938000.0,36023000.0,9635501052.20702,267.2102498
18620,KRW-BTC,2023-05-17T21:00:00,36023000.0,36185000.0,35997000.0,36010000.0,6862794058.94231,190.27876619
18621,KRW-BTC,2023-05-17T22:00:00,36010000.0,36159000.0,35997000.0,36019000.0,6201746390.5394,171.94849321
18622,KRW-BTC,2023-05-17T23:00:00,36019000.0,36225000.0,35949000.0,36162000.0,6496078149.2747,180.21490118
18623,KRW-BTC,2023-05-18T00:00:00,36162000.0,36240000.0,36102000.0,36175000.0,3662225032.07284,101.2613117
18624,KRW-BTC,2023-05-18T01:00:00,36195000.0,36325000.0,36130000.0,36293000.0,2054217340.40666,56.71487502
18625,KRW-BTC,2023-05-18T02:00:00,36293000.0,36580000.0,36262000.0,36471000.0,3539888353.87939,97.18970006
18626,KRW-BTC,2023-05-18T03:00:00,36471000.0,36593000.0,36416000.0,36460000.0,2260735163.94652,61.93229664
18627,KRW-BTC,2023-05-18T04:00:00,36460000.0,36816000.0,36459000.0,36741000.0,6319883396.17726,172.08461261
18628,KRW-BTC,2023-05-18T05:00:00,36741000.0,36835000.0,36610000.0,36682000.0,4059745662.64863,110.58838441
18629,KRW-BTC,2023-05-18T06:00:00,36682000.0,36835000.0,36564000.0,36693000.0,4989798645.81426,135.95135609
